

Comienza el proceso de eliminación



Número 		 |		Tiempo que le tomó
    63096		 | 		172976
    28334		 | 		173081
    23458		 | 		173180
    16581		 | 		173263
    40159		 | 		173346
    44184		 | 		173430
    99595		 | 		173537
    70266		 | 		173616
    11386		 | 		173715
    52401		 | 		173824
    63822		 | 		173920
    74624		 | 		173998
    91861		 | 		174101
    63992		 | 		174198
    85935		 | 		174278
    18997		 | 		174383
    94846		 | 		174480
    9956		 | 		174578
    7216		 | 		174656
    22161		 | 		174743
    42214		 | 		174832
    26414		 | 		174905
    16009		 | 		175005
    70017		 | 		175095
    52097		 | 		175163
    83338		 | 		175250
    64286		 | 		175319
    77689		 | 		175412
    15100		 | 		175496
    82309		 | 		175564
    86397		 | 		175633
    78196		 | 		175705
    26994		 | 		175794
    9855		 | 		175896
    94776		 | 		175990
    67152		 | 		176108
    54038		 | 		176179
    10723		 | 		176276
    37418		 | 		176367
    81776		 | 		176462
    63123		 | 		176533
    17591		 | 		176606
