Comienza a insertar valores
Número 		 |		Tiempo que le tomó
    6779		 | 		544397
    5021		 | 		544667
    7143		 | 		544985
    2347		 | 		545305
    2116		 | 		545592
    5225		 | 		545868
    4737		 | 		547555
    9971		 | 		547899
    9727		 | 		548192
    5788		 | 		548465
    6015		 | 		548742
    7285		 | 		549018
    4024		 | 		549316
    9445		 | 		549582
    9305		 | 		549857
    7160		 | 		550137
    7713		 | 		550433
    6273		 | 		550706
    8684		 | 		550983
    4862		 | 		551278
    4571		 | 		551546
    5466		 | 		551852
    1717		 | 		552123
    2952		 | 		552464
    9980		 | 		552782
    2957		 | 		553043
    6026		 | 		553322
    4240		 | 		553595
    9076		 | 		553876
    8931		 | 		554156
    3460		 | 		554443
    5854		 | 		554712
    303		 | 		554994
    6954		 | 		555285
    4553		 | 		555550
    2419		 | 		555825
    2179		 | 		556101
    9289		 | 		557605
    8741		 | 		557879
    8257		 | 		558208
    1428		 | 		558495
    1107		 | 		558793
    5541		 | 		559057
    1803		 | 		559365
    6903		 | 		559680
    4845		 | 		560004
    8963		 | 		560289
    4615		 | 		560569
